id,genres,vote_average,vote_count,popularity,title,overview,tagline,keywords,score
22794,Animation Comedy Family,6.5,1799.0,11.665693,Cloudy with a Chance of Meatballs,"Inventor Flint Lockwood creates a machine that makes clouds rain food, enabling the down-and-out citizens of Chewandswallow to feed themselves. But when the falling food reaches gargantuan proportions, Flint must scramble to avert disaster. Can he regain control of the machine and put an end to the wild weather before the town is destroyed?",Prepare to get served.,weather food science,6.510882622735211
23827,Horror Mystery,5.9,1351.0,12.706424,Paranormal Activity,"After a young, middle class couple moves into a suburban 'starter' tract house, they become increasingly disturbed by a presence that may or may not be somehow demonic but is certainly most active in the middle of the night. Especially when they sleep. Or try to.",What Happens When You Sleep?,haunting psychic entity demonic possession found footage,6.011363351182437
12573,Comedy Drama,6.6,492.0,7.971424,A Serious Man,"A Serious Man is the story of an ordinary man's search for clarity in a universe where Jefferson Airplane is on the radio and F-Troop is on TV. It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",...seriously!,professor dark comedy telephone call aftercreditsstinger 1960s,6.594998787078609
23202,Horror Thriller,6.7,389.0,10.304654,Trick 'r Treat,Four interwoven stories that occur on Halloween: an everyday high school principal has a secret life as a serial killer; a college virgin might have just met the one guy for her; a group of teenagers pull a mean prank; a bitter old recluse receives an uninvited guest.,"Poison, Drowning, Claw, Or Knife. So Many Ways To Take A Life.",halloween west,6.653961728813012
22798,Drama,6.7,366.0,14.511442,Whip It,"In Bodeen, Texas, Land Of The Dragon, an indie-rock loving misfit finds a way of dealing with her small-town misery after she discovers a roller derby league in nearby Austin.",Be Your Own Hero,sport roller derby duringcreditsstinger woman director,6.652275613785464
23082,Comedy Romance Fantasy,6.0,523.0,7.087161,The Invention of Lying,"Set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead.",In a world where everyone can only tell the truth... This guy can lie.,,6.195451064276778
19959,Action Science Fiction Thriller,5.9,1219.0,16.211937,Surrogates,"Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.",How do you save humanity when the only thing that's real is you?,clone dystopia,6.021289051625437
19908,Comedy Horror,7.2,3655.0,11.063029,Zombieland,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",This place is so dead,washington d.c. sister sister relationship post-apocalyptic road trip blood splatter parody survival zombie violence survival horror amusement park twinkie body count zombification disposing of a dead body bitten on the arm loner aftercreditsstinger zombie apocalypse fear of clowns,7.158904540581381
24684,Drama Romance,6.9,423.0,8.593196,An Education,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.",An education isn't always by the book.,adolescence age difference parent child relationship self-discovery coming of age love affair youth family woman director teaching the ways of the world love and romance teenage life,6.779750489718644
19899,Comedy Romance,5.3,601.0,15.152577,Couples Retreat,"Four couples, all friends, descend on a tropical island resort. Though one husband and wife are there to work on their marriage, the others just want to enjoy some fun in the sun. They soon find, however, that paradise comes at a price: Participation in couples therapy sessions is mandatory. What started out as a cut-rate vacation turns into an examination of the common problems many face.",It may be paradise... but it's no vacation.,island married couple yoga tahiti couples therapy beautiful woman tropical aftercreditsstinger duringcreditsstinger french polynesia polynésie française,5.690300214898343
23706,Comedy,4.7,302.0,9.288013,All About Steve,"After one short date, a brilliant crossword constructor decides that a CNN cameraman is her true love. Because the cameraman's job takes him hither and yon, she crisscrosses the country, turning up at media events as she tries to convince him they are perfect for each other.",A Comedy That Clings,blind date eccentric aftercreditsstinger crossword puzzle mine shaft,5.575938094782396
16523,Family Fantasy,6.4,580.0,12.36223,Where the Wild Things Are,"Max imagines running away from his mom and sailing to a far-off land where large talking beasts -- Ira, Carol, Douglas, the Bull, Judith and Alexander -- crown him as their king, play rumpus, build forts and discover secret hideaways.",There's one in all of us.,creature based on children's book children's book lying overflowing with imagination children's perspectives,6.457754258262792
22803,Drama Crime Thriller,7.2,1522.0,16.639047,Law Abiding Citizen,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his family's killers free. He targets not only the killer but also the district attorney and others involved in the deal.,The System Must Pay.,tattoo secret passage baseball bat deal explosion justice district attorney courtroom vigilantism,7.109769666736138
24238,Animation Comedy Drama,7.8,596.0,8.888393,Mary and Max,"A tale of friendship between two unlikely pen pals: Mary, a lonely, eight-year-old girl living in the suburbs of Melbourne, and Max, a forty-four-year old, severely obese man living in New York. In the mid-1970's, a homely, friendless Australian girl of 8 picks a name out of a Manhattan phone book and writes to him; she includes a chocolate bar. He writes back, with chocolate. Thus begins a 20-year correspondence. Will the two ever meet face to face?",Sometimes perfect strangers make the best friends.,chocolate birthmark only child approach australia friendship bracelet stop motion neighbor phone book correspondence pen pal,7.429171428271878
19918,Comedy,5.2,272.0,11.219086,Spread,"In Los Angeles, Nikki is homeless, car-less and closing in on 30, but he's amoral, good-looking, and adept in the sack, moving from one wealthy woman of 35 or 40 to another, a kept boy-toy. His newest gig, with Samantha, an attorney whose house overlooks L.A., is sweet, although it's unclear how long she'll put up with him. Then Nikki meets Heather, a waitress. Is the player being played, or might this be love? What will Nikki discover?",It's a business doing pleasure.,sex seduction gigolo callboy party city player,5.8798297480473245
22947,Drama Romance,6.7,1246.0,8.338562,Up in the Air,"George Clooney plays the dry cynical character of Ryan Bingham, an executive who specializes in ""downsizing"". Ryan lives out of his suitcase, traveling the country for the sole purpose terminating unwanted employees day after day. Just as Ryan is about to reach his life-long goal of the ten million mile frequent flyer mark some major changes come his way. Changes that threaten to crack the cold heartless exterior that is Ryan Bingham.",The story of a man ready to make a connection.,suitcase business omaha on the road downsizing cross country duringcreditsstinger,6.680125388234265
